equation_id,chapter,section,source_file,source_line_or_anchor,content_type,current_representation,recommended_representation,inline_or_display,numbered,cross_referenced,variables_defined,assumptions_defined,render_pdf,render_html,render_epub,visual_status,notes
MATH-0876,12,Applications,chapters/12-Advanced-Data-Structures.qmd,2504,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0877,12,Advanced,chapters/12-Advanced-Data-Structures.qmd,2514,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n + k)
MATH-0878,13,Beyond Worst-Case Analysis: Algorithms for the Real World,chapters/13-Research-Industry-Applications.qmd,23,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0879,13,**Fine-Grained Complexity**,chapters/13-Research-Industry-Applications.qmd,116,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0880,13,**Fine-Grained Complexity**,chapters/13-Research-Industry-Applications.qmd,121,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^2)
MATH-0881,13,**Fine-Grained Complexity**,chapters/13-Research-Industry-Applications.qmd,122,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n^2)
MATH-0882,13,**Shor's Algorithm and Public-Key Cryptography**,chapters/13-Research-Industry-Applications.qmd,142,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. Factoring N reduces to finding the period of a function f(x) = a^x mod N
MATH-0883,13,**Grover's Algorithm: Quantum Search**,chapters/13-Research-Industry-Applications.qmd,150,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(\sqrt N)
MATH-0884,13,**Grover's Algorithm: Quantum Search**,chapters/13-Research-Industry-Applications.qmd,156,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Symmetric cryptography: Need to double key sizes (AES-128 → AES-256)
MATH-0885,13,**Grover's Algorithm: Quantum Search**,chapters/13-Research-Industry-Applications.qmd,157,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- NP-complete problems: Get √ speedup (not enough to solve them efficiently, but still significant)"
MATH-0886,13,**The Limitations**,chapters/13-Research-Industry-Applications.qmd,176,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Omega(n log n)
MATH-0887,13,**The Limitations**,chapters/13-Research-Industry-Applications.qmd,176,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Sorting: Still (maybe √n speedup on some measures)
MATH-0888,13,**The Concept**,chapters/13-Research-Industry-Applications.qmd,191,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"Traditional algorithms: Designed by humans, work for all inputs, worst-case guarantees."
MATH-0889,13,**The Concept**,chapters/13-Research-Industry-Applications.qmd,201,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(α)
MATH-0890,13,**Learned Index Structures**,chapters/13-Research-Industry-Applications.qmd,207,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0891,13,**Learned Index Structures**,chapters/13-Research-Industry-Applications.qmd,209,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(1)
MATH-0892,13,**Learned Index Structures**,chapters/13-Research-Industry-Applications.qmd,212,OTHER,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Prediction: NN(key) → approximate position Verify: Check nearby positions Fallback: If not found quickly, use B-tree"
MATH-0893,13,**Differential Privacy**,chapters/13-Research-Industry-Applications.qmd,277,NUMERICAL_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Definition**: An algorithm is ε-differentially private if changing one person's data changes the output distribution by at most e^ε [@dwork2006privacy].
MATH-0894,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,299,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,f
MATH-0895,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,301,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\mathcal M(D)=f(D)+Z, \qquad Z\sim\operatorname{Laplace}\!\left(0,\frac{\Delta f}{\epsilon}\right),"
MATH-0896,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,306,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Delta f
MATH-0897,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,306,INEQUALITY,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\epsilon>0
MATH-0898,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,309,PROBABILITY,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\Pr[\mathcal M(D)=o]\propto \exp\!\left(\frac{\epsilon\,q(D,o)}{2\Delta q}\right),"
MATH-0899,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,314,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"q(D,o)"
MATH-0900,13,**The Algorithms**,chapters/13-Research-Industry-Applications.qmd,314,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\Delta q
MATH-0901,13,**The Cost of Privacy**,chapters/13-Research-Industry-Applications.qmd,320,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Accuracy vs. Privacy tradeoff**: More privacy (smaller ε) means more noise, less accurate results."
MATH-0902,13,**The Cost of Privacy**,chapters/13-Research-Industry-Applications.qmd,322,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"The meaning of a numerical ε value depends on the threat model, unit of privacy, composition across releases, and the consequences of disclosure. It should therefore be justified for the application rather than classified by a universal table of “strong” or “weak” values."
MATH-0903,13,**The Cost of Privacy**,chapters/13-Research-Industry-Applications.qmd,324,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Composition**: Privacy budget depletes with each query. Answer n queries → effective privacy ≈ √n × ε (with advanced composition).
MATH-0904,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,352,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Formally: d(x₁, x₂) small → |f(x₁) - f(x₂)| small"
MATH-0905,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,356,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Formally: P(Ŷ=1|A=a) = P(Ŷ=1|A=b) for protected attribute A
MATH-0906,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,357,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Example: Loan approval rate same for all races
MATH-0907,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,361,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Formally: P(Ŷ=1|Y=1,A=a) = P(Ŷ=1|Y=1,A=b)"
MATH-0908,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,362,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Example: Among qualified applicants, approval rate same for all races"
MATH-0909,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,366,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Formally: P(Y=1|Ŷ=p,A=a) = P(Y=1|Ŷ=p,A=b) = p"
MATH-0910,13,**Defining Fairness**,chapters/13-Research-Industry-Applications.qmd,367,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Example: If algorithm says 70% risk, actual risk should be 70% for all groups"
MATH-0911,13,**Research Questions**,chapters/13-Research-Industry-Applications.qmd,397,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Feedback loops**: Biased predictions → biased actions → biased future data → more biased predictions. How to break the cycle?
MATH-0912,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,417,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,f(x;\theta)
MATH-0913,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,417,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\theta
MATH-0914,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,417,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"L(f(x;\theta),y)"
MATH-0915,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,419,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\partial L/\partial\theta_i
MATH-0916,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,422,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\frac{\partial L}{\partial\theta_i} \approx \frac{L(\theta+\epsilon e_i)-L(\theta)}{\epsilon}.
MATH-0917,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,434,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} h_1&=\sigma(W_1x+b_1),\\ h_2&=\sigma(W_2h_1+b_2),\\ &\ \vdots\\ \widehat y&=\sigma(W_nh_{n-1}+b_n),\\ L&=(\widehat y-y)^2. \end{aligned}"
MATH-0918,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,445,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} \frac{\partial L}{\partial\widehat y}&=2(\widehat y-y),\\ \frac{\partial L}{\partial W_n} &=\frac{\partial L}{\partial\widehat y} \frac{\partial\widehat y}{\partial W_n},\\ \frac{\partial L}{\partial h_{n-1}} &=\frac{\partial L}{\partial\widehat y} \frac{\partial\"
MATH-0919,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,459,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(E)
MATH-0920,13,**Backpropagation: The Learning Algorithm**,chapters/13-Research-Industry-Applications.qmd,459,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Time complexity**: where E = number of edges in network (typically E ≈ n for n parameters).
MATH-0921,13,**Stochastic Gradient Descent: The Optimization Workhorse**,chapters/13-Research-Industry-Applications.qmd,467,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\theta\leftarrow\theta-\eta\nabla L(\theta)
MATH-0922,13,**Stochastic Gradient Descent: The Optimization Workhorse**,chapters/13-Research-Industry-Applications.qmd,467,INEQUALITY,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\eta>0
MATH-0923,13,**Stochastic Gradient Descent: The Optimization Workhorse**,chapters/13-Research-Industry-Applications.qmd,472,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"(x,y)"
MATH-0924,13,**Stochastic Gradient Descent: The Optimization Workhorse**,chapters/13-Research-Industry-Applications.qmd,472,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"\nabla_\theta L(f(x;\theta),y)"
MATH-0925,13,**Stochastic Gradient Descent: The Optimization Workhorse**,chapters/13-Research-Industry-Applications.qmd,474,OTHER,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\theta\leftarrow\theta-\eta\nabla_\theta L.
MATH-0926,13,**Modern Optimizers**,chapters/13-Research-Industry-Applications.qmd,488,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"v\leftarrow\beta v+\nabla L, \qquad \theta\leftarrow\theta-\eta v."
MATH-0927,13,**Modern Optimizers**,chapters/13-Research-Industry-Applications.qmd,496,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\begin{aligned} m_t&\leftarrow\beta_1m_{t-1}+(1-\beta_1)g_t,\\ v_t&\leftarrow\beta_2v_{t-1}+(1-\beta_2)g_t^2,\\ \widehat m_t&=\frac{m_t}{1-\beta_1^t}, &\widehat v_t&=\frac{v_t}{1-\beta_2^t},\\ \theta_t&\leftarrow\theta_{t-1}-\eta \frac{\widehat m_t}{\sqrt{\widehat v_t}+\epsilon}."
MATH-0928,13,**Modern Optimizers**,chapters/13-Research-Industry-Applications.qmd,507,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,g_t=\nabla_\theta L_t
MATH-0929,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,531,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Q_i=W_Qx_i,\qquad K_i=W_Kx_i,\qquad V_i=W_Vx_i."
MATH-0930,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,535,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Q_i
MATH-0931,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,535,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,i
MATH-0932,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,535,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,K_i
MATH-0933,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,535,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,V_i
MATH-0934,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,538,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,s_{ij}=\frac{Q_i\cdot K_j}{\sqrt d}.
MATH-0935,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,543,PROBABILITY,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\alpha_{ij}=\frac{\exp(s_{ij})}{\sum_k\exp(s_{ik})}.
MATH-0936,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,548,SUMMATION,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\operatorname{output}_i=\sum_j\alpha_{ij}V_j. $$ {#eq-scaled-dot-product-attention}
MATH-0937,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,552,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\alpha_{ij}
MATH-0938,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,552,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,j
MATH-0939,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,552,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,The weights are nonnegative and sum to one over . The $1/\sqrt d$ scale controls dot-product magnitude; the mechanism still has quadratic pairwise cost in the sequence length.
MATH-0940,13,**The Self-Attention Mechanism**,chapters/13-Research-Industry-Applications.qmd,556,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2d)
MATH-0941,13,**Multi-Head Attention**,chapters/13-Research-Industry-Applications.qmd,564,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\operatorname{head}_i=\operatorname{Attention}(Q_i,K_i,V_i), \qquad \operatorname{output}=\operatorname{Concat}(\operatorname{head}_1,\ldots,\operatorname{head}_h)W_O."
MATH-0942,13,**The Full Transformer Architecture**,chapters/13-Research-Industry-Applications.qmd,615,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Power law: Loss ∝ N^(-α) where N is model size.
MATH-0943,13,**Efficient Transformers**,chapters/13-Research-Industry-Applications.qmd,621,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**The n² problem**: Standard attention is quadratic in sequence length.
MATH-0944,13,**Efficient Transformers**,chapters/13-Research-Industry-Applications.qmd,628,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n\sqrt n)
MATH-0945,13,**Efficient Transformers**,chapters/13-Research-Industry-Applications.qmd,628,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0946,13,**Efficient Transformers**,chapters/13-Research-Industry-Applications.qmd,631,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(nd)
MATH-0947,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,654,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,V(s)
MATH-0948,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,654,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,s
MATH-0949,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,656,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"Q(s,a)"
MATH-0950,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,656,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,a
MATH-0951,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,656,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,s
MATH-0952,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,659,APPROXIMATION_RATIO,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Q(s,a)=r+\gamma\max_{a'}Q(s',a'). $$ {#eq-bellman-optimality}"
MATH-0953,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,663,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,s'
MATH-0954,13,**The RL Framework**,chapters/13-Research-Industry-Applications.qmd,663,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Here is the next state and $0\le\gamma<1$ is the discount factor. The equation assumes the Markov state captures the information needed to model the next-state distribution.
MATH-0955,13,**Q-Learning: The Classic Algorithm**,chapters/13-Research-Industry-Applications.qmd,672,PROBABILITY,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Initialize Q(s,a) arbitrarily Loop: Observe state s Choose action a (ε-greedy: random with probability ε) Take action, observe reward r and next state s' Update: Q(s,a) ← Q(s,a) + α[r + γ max_a' Q(s',a') - Q(s,a)]"
MATH-0956,13,**Q-Learning: The Classic Algorithm**,chapters/13-Research-Industry-Applications.qmd,683,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Exploration vs. exploitation**: ε-greedy balances trying new actions (exploration) with using known good actions (exploitation).
MATH-0957,13,**Deep Q-Networks (DQN)**,chapters/13-Research-Industry-Applications.qmd,689,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**The scaling problem**: Q-learning stores Q(s,a) in table. For Atari games: 10^9 states × 18 actions = 18 billion entries!"
MATH-0958,13,**Deep Q-Networks (DQN)**,chapters/13-Research-Industry-Applications.qmd,692,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Q(s,a;\theta)\approx Q^*(s,a)."
MATH-0959,13,**Deep Q-Networks (DQN)**,chapters/13-Research-Industry-Applications.qmd,697,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"L(\theta)=\left[r+\gamma\max_{a'}Q(s',a';\theta^-)-Q(s,a;\theta)\right]^2,"
MATH-0960,13,**Deep Q-Networks (DQN)**,chapters/13-Research-Industry-Applications.qmd,701,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\theta^-
MATH-0961,13,**Policy Gradient Methods**,chapters/13-Research-Industry-Applications.qmd,717,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Alternative approach**: Learn policy π(a|s) directly (probability of action a in state s).
MATH-0962,13,**Policy Gradient Methods**,chapters/13-Research-Industry-Applications.qmd,720,ALGORITHM_FORMULA,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\nabla J(\theta) =\mathbb E\!\left[R\,\nabla_\theta\log\pi(a\mid s;\theta)\right],"
MATH-0963,13,**Policy Gradient Methods**,chapters/13-Research-Industry-Applications.qmd,725,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,R
MATH-0964,13,**Policy Gradient Methods**,chapters/13-Research-Industry-Applications.qmd,730,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\pi(a\mid s;\theta)
MATH-0965,13,**Policy Gradient Methods**,chapters/13-Research-Industry-Applications.qmd,730,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,V(s;w)
MATH-0966,13,**Proximal Policy Optimization (PPO)**,chapters/13-Research-Industry-Applications.qmd,741,ALGORITHM_FORMULA,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"\max_\theta\;\mathbb E\!\left[ \min\!\left(r_t(\theta)A_t, \operatorname{clip}(r_t(\theta),1-\epsilon,1+\epsilon)A_t\right) \right], $$ {#eq-ppo-clipped-objective}"
MATH-0967,13,**Proximal Policy Optimization (PPO)**,chapters/13-Research-Industry-Applications.qmd,748,ALGORITHM_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,r_t(\theta)=\pi_\theta(a_t\mid s_t)/\pi_{\mathrm{old}}(a_t\mid s_t)
MATH-0968,13,**Proximal Policy Optimization (PPO)**,chapters/13-Research-Industry-Applications.qmd,748,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,A_t
MATH-0969,13,**Proximal Policy Optimization (PPO)**,chapters/13-Research-Industry-Applications.qmd,748,OTHER,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\epsilon
MATH-0970,13,**The MapReduce Paradigm**,chapters/13-Research-Industry-Applications.qmd,815,OTHER,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,"Input: Millions of documents Map phase: Document 1 → (""hello"", 1), (""world"", 1), (""hello"", 1) Document 2 → (""world"", 1), (""foo"", 1) ... Shuffle phase (automatic): (""hello"", [1, 1, ...]) (""world"", [1, 1, ...]) (""foo"", [1, ...]) Reduce phase: (""hello"", [1, 1, ...]) → (""hello"", 4521"
